"LSOA21CD","LSOA11CD","postcode_count","postcode_pct"
"E01028535","E01028535",44,1
"E01028536","E01028536",34,1
"E01028537","E01028537",55,1
"E01028538","E01028538",36,1
"E01028539","E01028539",35,1
"E01028540","E01028540",53,1
"E01028541","E01028541",29,1
"E01028542","E01028542",40,1
"E01028543","E01028543",29,1
"E01028544","E01028543",1,0.027027027027027
"E01028544","E01028544",36,0.972972972972973
"E01028545","E01028545",28,1
"E01028546","E01028546",30,1
"E01028547","E01028547",35,1
"E01028548","E01028548",49,1
"E01028549","E01028549",45,1
"E01028550","E01028550",37,1
"E01028551","E01028551",44,1
"E01028552","E01028552",43,1
"E01028553","E01028553",60,1
"E01028554","E01028554",23,1
"E01028555","E01028555",84,1
"E01028556","E01028556",33,1
"E01028557","E01028557",63,1
"E01028558","E01028558",32,1
"E01028559","E01028559",28,1
"E01028560","E01028560",40,1
"E01028561","E01028560",1,0.0256410256410256
"E01028561","E01028561",38,0.974358974358974
"E01028562","E01028562",27,1
"E01028563","E01028563",31,1
"E01028565","E01028565",22,1
"E01028567","E01028567",34,1
"E01028568","E01028568",37,0.973684210526316
"E01028568","E01028570",1,0.0263157894736842
"E01028569","E01028569",41,1
"E01028570","E01028568",1,0.0227272727272727
"E01028570","E01028570",43,0.977272727272727
"E01028571","E01028571",37,1
"E01028572","E01028572",35,1
"E01028573","E01028573",28,1
"E01028574","E01028574",31,1
"E01028575","E01028575",42,1
"E01028576","E01028576",19,1
"E01028577","E01028577",39,1
"E01028578","E01028578",27,1
"E01028579","E01028579",30,1
"E01028580","E01028580",28,0.96551724137931
"E01028580","E01028582",1,0.0344827586206897
"E01028581","E01028581",24,1
"E01028582","E01028582",39,1
"E01028584","E01028565",1,0.0204081632653061
"E01028584","E01028584",48,0.979591836734694
"E01028586","E01028586",25,1
"E01028587","E01028587",44,1
"E01028588","E01028587",1,0.03125
"E01028588","E01028588",31,0.96875
"E01028591","E01028591",35,1
"E01028592","E01028592",34,1
"E01028594","E01028594",54,1
"E01028595","E01028595",39,1
"E01028596","E01028596",47,1
"E01028597","E01028597",35,1
"E01028598","E01017917",1,0.0072992700729927
"E01028598","E01028598",136,0.992700729927007
"E01028599","E01028599",62,1
"E01028600","E01028600",45,1
"E01028601","E01028601",74,1
"E01028602","E01028602",27,1
"E01028603","E01028603",77,1
"E01028604","E01028604",25,1
"E01028605","E01028604",1,0.0238095238095238
"E01028605","E01028605",41,0.976190476190476
"E01028606","E01028605",1,0.0125
"E01028606","E01028606",79,0.9875
"E01028607","E01028607",69,1
"E01028608","E01028608",58,1
"E01028609","E01028609",35,1
"E01028610","E01028610",46,1
"E01028611","E01028611",97,1
"E01028612","E01028612",108,1
"E01028613","E01028613",33,1
"E01028614","E01028613",1,0.0151515151515152
"E01028614","E01028614",65,0.984848484848485
"E01028615","E01028614",2,0.0307692307692308
"E01028615","E01028615",63,0.969230769230769
"E01028616","E01028616",36,1
"E01028617","E01028617",117,1
"E01028619","E01028619",38,1
"E01028622","E01028622",37,1
"E01028623","E01028623",81,0.98780487804878
"E01028623","E01028631",1,0.0121951219512195
"E01028624","E01028624",49,1
"E01028625","E01028625",43,1
"E01028626","E01028626",24,1
"E01028627","E01028627",30,0.967741935483871
"E01028627","E01028628",1,0.032258064516129
"E01028628","E01028628",60,1
"E01028629","E01028629",22,1
"E01028630","E01028630",24,1
"E01028631","E01028631",34,1
"E01028632","E01028632",34,1
"E01028633","E01028633",27,1
"E01028634","E01028634",28,1
"E01028635","E01028635",28,1
"E01028636","E01028636",30,1
"E01028637","E01028637",37,1
"E01028638","E01028638",83,1
"E01028639","E01028639",62,1
"E01028640","E01028640",63,1
"E01028641","E01028641",50,1
"E01028642","E01028642",62,1
"E01028643","E01028643",81,1
"E01028644","E01028644",73,1
"E01028645","E01028645",83,1
"E01028646","E01028646",60,0.983606557377049
"E01028646","E01028647",1,0.0163934426229508
"E01028647","E01028647",97,1
"E01028649","E01028649",71,1
"E01028650","E01028650",43,1
"E01028651","E01028651",47,1
"E01028652","E01028652",97,1
"E01028653","E01028653",50,1
"E01028654","E01028654",40,1
"E01028655","E01028655",71,1
"E01028656","E01028656",39,1
"E01028657","E01028657",30,1
"E01028658","E01028658",74,1
"E01028659","E01028659",100,1
"E01028660","E01028660",179,1
"E01028661","E01028661",63,1
"E01028662","E01028662",74,0.986666666666667
"E01028662","E01028665",1,0.0133333333333333
"E01028663","E01028663",35,0.972222222222222
"E01028663","E01028664",1,0.0277777777777778
"E01028664","E01028664",32,1
"E01028665","E01028665",35,1
"E01028666","E01028666",68,1
"E01028667","E01028667",27,1
"E01028668","E01028668",32,1
"E01028669","E01028669",44,1
"E01028670","E01028670",39,1
"E01028671","E01028670",1,0.0227272727272727
"E01028671","E01028671",43,0.977272727272727
"E01028672","E01028672",91,1
"E01028673","E01028673",53,1
"E01028674","E01028674",33,0.970588235294118
"E01028674","E01028676",1,0.0294117647058824
"E01028675","E01028675",38,1
"E01028676","E01028676",48,0.96
"E01028676","E01028677",2,0.04
"E01028677","E01028677",84,1
"E01028678","E01028678",99,1
"E01028679","E01028679",140,1
"E01028680","E01028680",75,1
"E01028681","E01028681",32,1
"E01028682","E01028682",35,1
"E01028683","E01028683",41,1
"E01028684","E01028684",34,1
"E01028685","E01028685",21,1
"E01028686","E01028686",52,1
"E01028688","E01028688",22,1
"E01028689","E01028689",31,1
"E01028690","E01028690",30,1
"E01028691","E01028691",34,1
"E01028692","E01028692",21,1
"E01028693","E01028693",26,1
"E01028694","E01028694",19,1
"E01028695","E01028695",32,1
"E01028696","E01028696",36,1
"E01028697","E01028697",32,1
"E01028698","E01028698",60,1
"E01028699","E01028699",44,1
"E01028700","E01028700",40,1
"E01028701","E01028701",32,1
"E01028702","E01028702",24,1
"E01028703","E01028703",84,1
"E01028704","E01028704",46,1
"E01028705","E01028705",24,1
"E01028706","E01028706",20,1
"E01028707","E01028707",42,1
"E01028708","E01028708",55,1
"E01028709","E01028709",45,1
"E01028710","E01028710",39,1
"E01028711","E01028711",47,1
"E01028712","E01028712",83,1
"E01028713","E01028713",132,1
"E01028715","E01028715",85,1
"E01028716","E01028716",58,1
"E01028717","E01028717",70,1
"E01028718","E01028716",1,0.024390243902439
"E01028718","E01028717",1,0.024390243902439
"E01028718","E01028718",39,0.951219512195122
"E01028719","E01028715",1,0.0208333333333333
"E01028719","E01028718",3,0.0625
"E01028719","E01028719",44,0.916666666666667
"E01028720","E01028720",146,1
"E01028721","E01028721",18,1
"E01028722","E01028722",60,1
"E01028723","E01028722",1,0.0153846153846154
"E01028723","E01028723",64,0.984615384615385
"E01028724","E01028724",30,1
"E01028725","E01028725",68,1
"E01028726","E01028726",115,1
"E01028728","E01028727",1,0.0294117647058824
"E01028728","E01028728",33,0.970588235294118
"E01028729","E01028729",70,1
"E01028730","E01028730",92,1
"E01028731","E01028731",50,1
"E01028732","E01028732",60,1
"E01028733","E01028733",39,1
"E01028734","E01028734",21,1
"E01028735","E01028735",25,1
"E01028737","E01028737",128,1
"E01028738","E01028738",52,1
"E01028739","E01028739",67,1
"E01028740","E01028740",26,1
"E01028741","E01028741",39,1
"E01028742","E01028740",1,0.0135135135135135
"E01028742","E01028742",73,0.986486486486487
"E01028743","E01028743",37,1
"E01028744","E01028744",58,1
"E01028745","E01028745",73,1
"E01028746","E01028746",53,1
"E01028747","E01028747",54,1
"E01028748","E01028748",36,1
"E01028749","E01028749",92,1
"E01028750","E01028750",23,1
"E01028751","E01028751",67,1
"E01028752","E01028750",1,0.0263157894736842
"E01028752","E01028752",37,0.973684210526316
"E01028753","E01028753",34,1
"E01028754","E01028754",57,1
"E01028755","E01028755",50,1
"E01028757","E01028757",53,1
"E01028758","E01028758",52,1
"E01028759","E01028759",36,1
"E01028760","E01028760",29,1
"E01028761","E01028761",26,1
"E01028762","E01028762",92,1
"E01028763","E01028763",90,1
"E01028764","E01028764",70,1
"E01028765","E01028764",1,0.010989010989011
"E01028765","E01028765",90,0.989010989010989
"E01028767","E01028767",117,1
"E01028771","E01028771",45,1
"E01028772","E01028772",53,1
"E01028773","E01028773",43,0.977272727272727
"E01028773","E01028775",1,0.0227272727272727
"E01028774","E01028773",1,0.0208333333333333
"E01028774","E01028774",47,0.979166666666667
"E01028775","E01028775",30,1
"E01028776","E01028776",126,1
"E01028777","E01028777",62,0.984126984126984
"E01028777","E01028778",1,0.0158730158730159
"E01028778","E01028778",41,1
"E01028779","E01028779",46,1
"E01028780","E01028780",82,1
"E01028781","E01028781",34,1
"E01028782","E01028782",70,1
"E01028783","E01028783",45,1
"E01028784","E01028784",104,1
"E01028785","E01028785",38,0.974358974358974
"E01028785","E01028786",1,0.0256410256410256
"E01028786","E01028786",29,1
"E01028787","E01028787",86,1
"E01028788","E01028788",88,1
"E01028789","E01028789",48,0.979591836734694
"E01028789","E01028790",1,0.0204081632653061
"E01028790","E01028790",41,1
"E01028791","E01028791",35,1
"E01028792","E01028792",48,1
"E01028793","E01028793",64,1
"E01028794","E01028794",43,1
"E01028795","E01028795",123,1
"E01028796","E01028796",79,1
"E01028797","E01028797",64,1
"E01028798","E01028798",102,1
"E01028799","E01028799",86,1
"E01028800","E01028800",70,1
"E01028801","E01028801",57,1
"E01028802","E01028802",60,1
"E01028804","E01028804",59,0.983333333333333
"E01028804","E01032954",1,0.0166666666666667
"E01028806","E01028806",86,1
"E01028807","E01028807",78,1
"E01028808","E01028808",57,1
"E01028809","E01028809",34,1
"E01028810","E01028810",15,1
"E01028811","E01028811",27,1
"E01028813","E01028813",23,1
"E01028814","E01028814",98,0.98989898989899
"E01028814","E01032952",1,0.0101010101010101
"E01028815","E01028815",26,1
"E01028816","E01028816",22,0.956521739130435
"E01028816","E01028817",1,0.0434782608695652
"E01028817","E01028817",26,1
"E01028818","E01028818",131,1
"E01028819","E01028819",55,1
"E01028820","E01028820",81,1
"E01028821","E01028821",20,1
"E01028822","E01028822",21,1
"E01028823","E01028823",56,0.96551724137931
"E01028823","E01028824",1,0.0172413793103448
"E01028823","E01028825",1,0.0172413793103448
"E01028824","E01028824",56,1
"E01028825","E01028825",77,1
"E01028826","E01028826",66,1
"E01028827","E01028827",26,1
"E01028828","E01028828",64,1
"E01028829","E01028829",43,1
"E01028830","E01028830",65,0.984848484848485
"E01028830","E01028831",1,0.0151515151515152
"E01028831","E01028831",46,1
"E01028832","E01028832",55,1
"E01028833","E01028833",52,1
"E01028834","E01028832",1,0.0192307692307692
"E01028834","E01028834",51,0.980769230769231
"E01028835","E01028835",39,1
"E01028836","E01028831",1,0.0333333333333333
"E01028836","E01028836",29,0.966666666666667
"E01028837","E01028837",25,1
"E01028838","E01028838",65,0.984848484848485
"E01028838","E01028840",1,0.0151515151515152
"E01028839","E01014148",2,0.0357142857142857
"E01028839","E01028839",53,0.946428571428571
"E01028839","E01028841",1,0.0178571428571429
"E01028840","E01028840",49,1
"E01028841","E01028841",87,1
"E01028842","E01028842",77,1
"E01028843","E01028843",98,0.98989898989899
"E01028843","E01029000",1,0.0101010101010101
"E01028844","E01028844",46,1
"E01028845","E01028845",91,1
"E01028846","E01028846",61,1
"E01028847","E01028847",96,1
"E01028848","E01028848",50,1
"E01028849","E01028849",56,1
"E01028850","E01028850",78,1
"E01028851","E01028851",99,0.99
"E01028851","E01028852",1,0.01
"E01028852","E01028852",73,1
"E01028853","E01028853",34,1
"E01028854","E01028854",34,1
"E01028855","E01028855",83,1
"E01028856","E01028856",52,1
"E01028858","E01028858",200,1
"E01028859","E01028859",67,1
"E01028860","E01028860",91,1
"E01028861","E01028861",68,1
"E01028862","E01028862",84,1
"E01028863","E01028863",73,1
"E01028864","E01028864",190,0.994764397905759
"E01028864","E01028872",1,0.00523560209424084
"E01028865","E01028865",54,1
"E01028866","E01028864",1,0.00884955752212389
"E01028866","E01028866",112,0.991150442477876
"E01028867","E01028867",55,1
"E01028868","E01028868",68,1
"E01028869","E01028869",70,1
"E01028870","E01028870",80,1
"E01028871","E01028871",61,1
"E01028872","E01028872",325,0.996932515337423
"E01028872","E01028928",1,0.00306748466257669
"E01028873","E01028873",92,1
"E01028874","E01028874",43,1
"E01028875","E01028875",68,0.985507246376812
"E01028875","E01028876",1,0.0144927536231884
"E01028876","E01028876",44,1
"E01028877","E01028876",1,0.0294117647058824
"E01028877","E01028877",33,0.970588235294118
"E01028878","E01028878",64,1
"E01028879","E01028879",45,1
"E01028880","E01028880",60,1
"E01028881","E01028881",60,1
"E01028882","E01028882",104,1
"E01028883","E01028861",1,0.0144927536231884
"E01028883","E01028883",68,0.985507246376812
"E01028884","E01028884",39,1
"E01028886","E01028886",42,0.976744186046512
"E01028886","E01028890",1,0.0232558139534884
"E01028887","E01028887",42,1
"E01028888","E01028888",80,1
"E01028889","E01028889",35,1
"E01028890","E01028890",38,1
"E01028891","E01028891",63,0.984375
"E01028891","E01028895",1,0.015625
"E01028892","E01028892",70,1
"E01028893","E01028893",199,1
"E01028894","E01028894",36,1
"E01028895","E01028894",1,0.0102040816326531
"E01028895","E01028895",97,0.989795918367347
"E01028896","E01028896",73,1
"E01028897","E01028897",42,1
"E01028898","E01028898",130,1
"E01028899","E01028899",76,1
"E01028902","E01028902",38,1
"E01028903","E01028903",37,1
"E01028904","E01028904",50,1
"E01028905","E01028904",1,0.0256410256410256
"E01028905","E01028905",38,0.974358974358974
"E01028906","E01028906",87,1
"E01028907","E01028907",79,1
"E01028908","E01028908",46,1
"E01028909","E01028909",44,1
"E01028910","E01028910",140,0.99290780141844
"E01028910","E01028927",1,0.00709219858156028
"E01028911","E01028911",59,1
"E01028912","E01028912",41,1
"E01028913","E01028913",157,1
"E01028914","E01028914",53,1
"E01028915","E01028915",53,1
"E01028916","E01028908",1,0.0188679245283019
"E01028916","E01028916",52,0.981132075471698
"E01028917","E01028917",58,1
"E01028918","E01028918",77,1
"E01028919","E01028919",59,1
"E01028920","E01028864",1,0.00862068965517241
"E01028920","E01028920",115,0.991379310344828
"E01028921","E01028920",2,0.0266666666666667
"E01028921","E01028921",73,0.973333333333333
"E01028922","E01028922",81,1
"E01028923","E01028923",88,1
"E01028924","E01028924",90,1
"E01028925","E01028925",84,1
"E01028926","E01028926",50,1
"E01028927","E01028927",68,1
"E01028928","E01028928",91,1
"E01028929","E01028929",50,1
"E01028930","E01028930",48,0.979591836734694
"E01028930","E01028931",1,0.0204081632653061
"E01028931","E01028931",61,1
"E01028933","E01028933",51,1
"E01028934","E01028933",1,0.0277777777777778
"E01028934","E01028934",35,0.972222222222222
"E01028935","E01028935",39,1
"E01028936","E01028936",93,1
"E01028937","E01028937",33,1
"E01028938","E01028938",69,1
"E01028939","E01028939",52,1
"E01028940","E01028940",49,1
"E01028942","E01028942",47,1
"E01028943","E01028943",66,1
"E01028944","E01028944",39,1
"E01028945","E01028944",1,0.0166666666666667
"E01028945","E01028945",59,0.983333333333333
"E01028947","E01028947",60,1
"E01028948","E01028948",46,1
"E01028949","E01028949",130,1
"E01028950","E01028950",139,1
"E01028951","E01028951",64,1
"E01028952","E01028952",39,1
"E01028953","E01028953",45,1
"E01028954","E01028954",68,0.985507246376812
"E01028954","E01028977",1,0.0144927536231884
"E01028955","E01028955",44,0.977777777777778
"E01028955","E01028964",1,0.0222222222222222
"E01028956","E01028956",60,1
"E01028957","E01028956",1,0.0196078431372549
"E01028957","E01028957",50,0.980392156862745
"E01028958","E01028958",70,1
"E01028960","E01028960",78,1
"E01028961","E01028961",92,1
"E01028962","E01028962",42,1
"E01028963","E01028963",58,1
"E01028964","E01028964",56,1
"E01028965","E01028965",37,0.973684210526316
"E01028965","E01028967",1,0.0263157894736842
"E01028966","E01028966",30,1
"E01028967","E01028967",43,1
"E01028968","E01028968",36,1
"E01028969","E01028969",131,1
"E01028970","E01028943",1,0.0135135135135135
"E01028970","E01028970",73,0.986486486486487
"E01028971","E01028971",109,1
"E01028972","E01028972",56,1
"E01028973","E01028973",80,1
"E01028974","E01028974",53,1
"E01028975","E01028975",63,1
"E01028976","E01028976",93,0.978947368421053
"E01028976","E01028977",2,0.0210526315789474
"E01028977","E01028977",90,1
"E01028978","E01028978",95,0.989583333333333
"E01028978","E01033530",1,0.0104166666666667
"E01028979","E01028979",56,1
"E01028980","E01028980",117,1
"E01028981","E01028981",42,1
"E01028982","E01028982",43,1
"E01028983","E01028983",48,1
"E01028984","E01028984",32,1
"E01028985","E01028985",33,0.970588235294118
"E01028985","E01028986",1,0.0294117647058824
"E01028986","E01028986",74,1
"E01028988","E01028988",41,1
"E01028989","E01028989",38,1
"E01028990","E01028990",72,1
"E01028992","E01028992",50,1
"E01028993","E01028993",84,1
"E01028994","E01028994",53,1
"E01028995","E01028995",56,1
"E01028996","E01028996",72,1
"E01028997","E01028997",100,1
"E01028998","E01028998",88,1
"E01028999","E01028999",66,1
"E01029000","E01028999",1,0.01
"E01029000","E01029000",99,0.99
"E01029001","E01029001",117,0.991525423728814
"E01029001","E01029002",1,0.00847457627118644
"E01029002","E01029002",43,1
"E01029003","E01029003",141,1
"E01029005","E01029005",67,1
"E01029006","E01029006",46,1
"E01029007","E01029007",31,1
"E01029009","E01029009",32,1
"E01029010","E01029010",31,1
"E01029011","E01029011",65,0.984848484848485
"E01029011","E01033526",1,0.0151515151515152
"E01029012","E01029012",60,1
"E01029013","E01029013",105,1
"E01029014","E01029014",40,1
"E01029016","E01029016",69,1
"E01029018","E01029018",123,1
